"Id","Pred"
"2017_1112_1116",0.571585252747007
"2017_1112_1124",0.537729030914273
"2017_1116_1124",0.414709227922724
"2017_1112_1137",0.659636395809981
"2017_1116_1137",0.541389968932156
"2017_1124_1137",0.673298439630083
"2017_1112_1139",0.606226707599397
"2017_1116_1139",0.483941521213034
"2017_1124_1139",0.620800180011271
"2017_1137_1139",0.41150674834625
"2017_1112_1153",0.505914916497969
"2017_1116_1153",0.384125491657971
"2017_1124_1153",0.521269171016435
"2017_1137_1153",0.317440793745091
"2017_1139_1153",0.408021707535433
"2017_1112_1166",0.592457850001023
"2017_1116_1166",0.469637572454242
"2017_1124_1166",0.60721073389566
"2017_1137_1166",0.397693858000767
"2017_1139_1166",0.494581464690018
"2017_1153_1166",0.664697933759999
"2017_1112_1173",0.635143498140485
"2017_1116_1173",0.514648839559622
"2017_1124_1173",0.649265935588529
"2017_1137_1173",0.441550476267021
"2017_1139_1173",0.539551311552106
"2017_1153_1173",0.703602549048313
"2017_1166_1173",0.640667939527463
"2017_1112_1181",0.453400113972615
"2017_1116_1181",0.335664137919229
"2017_1124_1181",0.46867239340425
"2017_1137_1181",0.273654230069591
"2017_1139_1181",0.358299504933331
"2017_1153_1181",0.530766940078873
"2017_1166_1181",0.459333892285076
"2017_1173_1181",0.273373555366176
"2017_1112_1190",0.700337732167933
"2017_1116_1190",0.587386552897819
"2017_1124_1190",0.713076670703379
"2017_1137_1190",0.514917548685134
"2017_1139_1190",0.611375146838403
"2017_1153_1190",0.761164077871098
"2017_1166_1190",0.705333008980988
"2017_1173_1190",0.514564724023964
"2017_1181_1190",0.735096960524084
"2017_1112_1195",0.721628719968662
"2017_1116_1195",0.612259595737318
"2017_1124_1195",0.733806580063213
"2017_1137_1195",0.540743530174857
"2017_1139_1195",0.63569898055618
"2017_1153_1195",0.779494075382534
"2017_1166_1195",0.726407732549554
"2017_1173_1195",0.5403927232681
"2017_1181_1195",0.754783029769467
"2017_1190_1195",0.48471869724586
"2017_1112_1196",0.469671089449559
"2017_1116_1196",0.35041866002269
"2017_1124_1196",0.485005129271913
"2017_1137_1196",0.28685999695976
"2017_1139_1196",0.373489622652239
"2017_1153_1196",0.547035701848495
"2017_1166_1196",0.47563251504531
"2017_1173_1196",0.286571121545258
"2017_1181_1196",0.512564142723963
"2017_1190_1196",0.243209358918283
"2017_1195_1196",0.269220946238131
"2017_1112_1199",0.480873037513094
"2017_1116_1199",0.360710917755408
"2017_1124_1199",0.496230592280624
"2017_1137_1199",0.29613650598262
"2017_1139_1199",0.38405886579248
"2017_1153_1199",0.558140882625661
"2017_1166_1199",0.486846121052411
"2017_1173_1199",0.295842164229885
"2017_1181_1199",0.523778726359245
"2017_1190_1199",0.251572247429007
"2017_1195_1199",0.27814952296359
"2017_1196_1199",0.522111388294109
"2017_1112_1211",0.316717322530749
"2017_1116_1211",0.220177259167316
"2017_1124_1211",0.330166585367109
"2017_1137_1211",0.17391690805856
"2017_1139_1211",0.237812623450527
"2017_1153_1211",0.387286319917079
"2017_1166_1211",0.321915797886731
"2017_1173_1211",0.173714064101642
"2017_1181_1211",0.354992086406006
"2017_1190_1211",0.143982597956206
"2017_1195_1211",0.161648532458491
"2017_1196_1211",0.353463249999163
"2017_1199_1211",0.353896972353728
"2017_1112_1233",0.734838704790876
"2017_1116_1233",0.627984048500796
"2017_1124_1233",0.746641564544605
"2017_1137_1233",0.557271047952096
"2017_1139_1233",0.651014687307126
"2017_1153_1233",0.79075431683942
"2017_1166_1233",0.739472807217991
"2017_1173_1233",0.556922521244508
"2017_1181_1233",0.766927844589102
"2017_1190_1233",0.501403362404369
"2017_1195_1233",0.535489899690608
"2017_1196_1233",0.765731053466354
"2017_1199_1233",0.766071246667962
"2017_1211_1233",0.914299201142956
"2017_1112_1235",0.462842256809633
"2017_1116_1235",0.344198371695586
"2017_1124_1235",0.478154362390449
"2017_1137_1235",0.281279397089244
"2017_1139_1235",0.367091236463928
"2017_1153_1235",0.540227865327899
"2017_1166_1235",0.468793625098885
"2017_1173_1235",0.280993927146257
"2017_1181_1235",0.505706354826703
"2017_1190_1235",0.238194308580414
"2017_1195_1235",0.26385653444772
"2017_1196_1235",0.504035656666268
"2017_1199_1235",0.504509966302822
"2017_1211_1235",0.768360634892294
"2017_1233_1235",0.154896696492127
"2017_1112_1240",0.799973629565213
"2017_1116_1240",0.708971651524595
"2017_1124_1240",0.809628309749323
"2017_1137_1240",0.644949236700261
"2017_1139_1240",0.729150964913135
"2017_1153_1240",0.845050230383099
"2017_1166_1240",0.803773371989593
"2017_1173_1240",0.644625716474118
"2017_1181_1240",0.826046273187037
"2017_1190_1240",0.592046092485278
"2017_1195_1240",0.624575669460455
"2017_1196_1240",0.825083811366933
"2017_1199_1240",0.825357472951478
"2017_1211_1240",0.939009790506856
"2017_1233_1240",0.459671447420093
"2017_1235_1240",0.835911804082194
"2017_1112_1242",0.45025479498666
"2017_1116_1242",0.332838231886885
"2017_1124_1242",0.465511357159011
"2017_1137_1242",0.271137309517548
"2017_1139_1242",0.355384976796283
"2017_1153_1242",0.527602967973752
"2017_1166_1242",0.456181764032587
"2017_1173_1242",0.270858253653215
"2017_1181_1242",0.493023112634209
"2017_1190_1242",0.2291105158647
"2017_1195_1242",0.254120542317004
"2017_1196_1242",0.491352663782293
"2017_1199_1242",0.491826873853826
"2017_1211_1242",0.759207896241102
"2017_1233_1242",0.148370857055998
"2017_1235_1242",0.510585472831962
"2017_1240_1242",0.171877001778588
"2017_1112_1243",0.651839675216325
"2017_1116_1243",0.532803031410499
"2017_1124_1243",0.665656050295493
"2017_1137_1243",0.459567687564227
"2017_1139_1243",0.557574786545098
"2017_1153_1243",0.718554165121814
"2017_1166_1243",0.657247737283116
"2017_1173_1243",0.459216885196624
"2017_1181_1243",0.689732169960068
"2017_1190_1243",0.404544792500232
"2017_1195_1243",0.437828805669937
"2017_1196_1243",0.688300093244414
"2017_1199_1243",0.688707016887497
"2017_1211_1243",0.878159834944395
"2017_1233_1243",0.284823557677804
"2017_1235_1243",0.704563606576802
"2017_1240_1243",0.321779539815105
"2017_1242_1243",0.681196297494921
"2017_1112_1245",0.729093486485446
"2017_1116_1245",0.621117343285045
"2017_1124_1245",0.741061964394459
