"id","pred"
"2013_1103_1107",0.607533736671833
"2013_1103_1112",0.299655501087472
"2013_1107_1112",0.197861717974799
"2013_1103_1125",0.425214451956959
"2013_1107_1125",0.298800382600675
"2013_1112_1125",0.604222996304212
"2013_1103_1129",0.457706516837281
"2013_1107_1129",0.330796674121581
"2013_1112_1129",0.637372554593374
"2013_1125_1129",0.629879178182459
"2013_1103_1137",0.537771094091535
"2013_1107_1137",0.401995141427702
"2013_1112_1137",0.705246590310681
"2013_1125_1137",0.699009418344364
"2013_1129_1137",0.528112060573918
"2013_1103_1139",0.433180770727065
"2013_1107_1139",0.305719851964616
"2013_1112_1139",0.612393486642789
"2013_1125_1139",0.604966355728074
"2013_1129_1139",0.423776997091218
"2013_1137_1139",0.460784256237717
"2013_1103_1143",0.5
"2013_1107_1143",0.363038766902245
"2013_1112_1143",0.668613310555065
"2013_1125_1143",0.661972611923818
"2013_1129_1143",0.485519091806537
"2013_1137_1143",0.523233646914549
"2013_1139_1143",0.710857033053532
"2013_1103_1153",0.383365222641468
"2013_1107_1153",0.262998414554379
"2013_1112_1153",0.560181229469201
"2013_1125_1153",0.552773838452513
"2013_1129_1153",0.374552503917494
"2013_1137_1153",0.409562112663042
"2013_1139_1153",0.609251842714382
"2013_1143_1153",0.389460866837772
"2013_1103_1160",0.422793634406958
"2013_1107_1160",0.296705270167237
"2013_1112_1160",0.60173098416907
"2013_1125_1160",0.59432069966585
"2013_1129_1160",0.413487654141447
"2013_1137_1160",0.450188383297179
"2013_1139_1160",0.647135263498845
"2013_1143_1160",0.42920504829319
"2013_1153_1160",0.5
"2013_1103_1161",0.373703560639777
"2013_1107_1161",0.254839953000466
"2013_1112_1161",0.549617639348997
"2013_1125_1161",0.542199848197715
"2013_1129_1161",0.365035432634948
"2013_1137_1161",0.399517676922411
"2013_1139_1161",0.598673871031077
"2013_1143_1161",0.379703324752782
"2013_1153_1161",0.446034622846637
"2013_1160_1161",0.545092201355133
"2013_1103_1166",0.402786932977748
"2013_1107_1166",0.279511433761739
"2013_1112_1166",0.580912846359548
"2013_1125_1166",0.573515151024428
"2013_1129_1166",0.393709121098151
"2013_1137_1166",0.429651985612853
"2013_1139_1166",0.630133071497722
"2013_1143_1166",0.409054890571491
"2013_1153_1166",0.477300541612752
"2013_1160_1166",0.57639871971133
"2013_1161_1166",0.464300101405374
"2013_1103_1172",0.477123179054325
"2013_1107_1172",0.347270301401821
"2013_1112_1172",0.652381577257117
"2013_1125_1172",0.645588030569318
"2013_1129_1172",0.467470148262031
"2013_1137_1172",0.505148869700754
"2013_1139_1172",0.695752615834114
"2013_1143_1172",0.483732834746839
"2013_1153_1172",0.553282942109215
"2013_1160_1172",0.64824326876292
"2013_1161_1172",0.540295128297943
"2013_1166_1172",0.707688983436273
"2013_1103_1181",0.204772743010286
"2013_1107_1181",0.129261752941375
"2013_1112_1181",0.348715998976558
"2013_1125_1181",0.342341244934651
"2013_1129_1181",0.198533671108569
"2013_1137_1181",0.223644655633067
"2013_1139_1181",0.392981458615809
"2013_1143_1181",0.209119422383335
"2013_1153_1181",0.258939909048523
"2013_1160_1181",0.34481641052025
"2013_1161_1181",0.249045730200347
"2013_1166_1181",0.406365260626976
"2013_1172_1181",0.201319965834394
"2013_1103_1195",0.600893831500726
"2013_1107_1195",0.463751411828833
"2013_1112_1195",0.755212613672152
"2013_1125_1195",0.749656095657208
"2013_1129_1195",0.591266338648717
"2013_1137_1195",0.628886551584104
"2013_1139_1195",0.789905239094624
"2013_1143_1195",0.607482816793374
"2013_1153_1195",0.670559790766863
"2013_1160_1195",0.751831889886679
"2013_1161_1195",0.658922287816007
"2013_1166_1195",0.799223717372489
"2013_1172_1195",0.595591692204129
"2013_1181_1195",0.877639298765839
"2013_1103_1196",0.213610236970813
"2013_1107_1196",0.135395273303792
"2013_1112_1196",0.360339744333726
"2013_1125_1196",0.353819394069915
"2013_1129_1196",0.207172051274587
"2013_1137_1196",0.233057922143397
"2013_1139_1196",0.405512204621156
"2013_1143_1196",0.218093060695377
"2013_1153_1196",0.269323422877719
"2013_1160_1196",0.356351328240175
"2013_1161_1196",0.259171238353803
"2013_1166_1196",0.419114651677022
"2013_1172_1196",0.210047806576618
"2013_1181_1196",0.564803000121315
"2013_1195_1196",0.145991207787508
"2013_1103_1207",0.244175253761804
"2013_1107_1207",0.157003210410178
"2013_1112_1207",0.399797528273118
"2013_1125_1207",0.392831312376396
"2013_1129_1207",0.237093582088353
"2013_1137_1207",0.265466318456134
"2013_1139_1207",0.447450907932083
"2013_1143_1207",0.249096339754457
"2013_1153_1207",0.30477087353279
"2013_1160_1207",0.395538426888619
"2013_1161_1207",0.293819786698407
"2013_1166_1207",0.461552192573915
"2013_1172_1207",0.240258815669749
"2013_1181_1207",0.607849317713329
"2013_1195_1207",0.168959678034468
"2013_1196_1207",0.768358989941595
"2013_1103_1211",0.178631939174974
"2013_1107_1211",0.111409905717487
"2013_1112_1211",0.309054732121855
"2013_1125_1211",0.302722935440949
"2013_1129_1211",0.173016036680334
"2013_1137_1211",0.195687561884025
"2013_1139_1211",0.354929902364062
"2013_1143_1211",0.182551116722201
"2013_1153_1211",0.227865635983114
"2013_1160_1211",0.305182291941589
"2013_1161_1211",0.218808245387456
"2013_1166_1211",0.367496178970764
"2013_1172_1211",0.175522642303324
"2013_1181_1211",0.509426677039312
"2013_1195_1211",0.120390147249888
"2013_1196_1211",0.690677534484112
"2013_1207_1211",0.435741261843624
"2013_1103_1217",0.563355253553231
"2013_1107_1217",0.426591486647326
"2013_1112_1217",0.726181098661498
"2013_1125_1217",0.720210905498326
"2013_1129_1217",0.553730822635335
"2013_1137_1217",0.591187078267766
"2013_1139_1217",0.763687048445644
"2013_1143_1217",0.56992759148506
"2013_1153_1217",0.639395616103353
"2013_1160_1217",0.722547471466053
"2013_1161_1217",0.626278095835513
"2013_1166_1217",0.773829352887657
"2013_1172_1217",0.558057755282485
"2013_1181_1217",0.860408276303185
"2013_1195_1217",0.448021923518319
"2013_1196_1217",0.929877172809284
"2013_1207_1217",0.820739401641121
"2013_1211_1217",0.958060949684959
"2013_1103_1228",0.327804748686029
"2013_1107_1228",0.216582973879542
"2013_1112_1228",0.5
"2013_1125_1228",0.489092823075769
"2013_1129_1228",0.315684779694821
"2013_1137_1228",0.351495055147996
"2013_1139_1228",0.545862609996124
"2013_1143_1228",0.333295598220607
"2013_1153_1228",0.394918865077838
"2013_1160_1228",0.491997852653842
"2013_1161_1228",0.382854590152169
"2013_1166_1228",0.560034772719913
"2013_1172_1228",0.319459886304135
"2013_1181_1228",0.696025072943859
"2013_1195_1228",0.231828872921737
"2013_1196_1228",0.831261800838406
"2013_1207_1228",0.632435753009184
"2013_1211_1228",0.894754577117689
"2013_1217_1228",0.160715852753753
"2013_1103_1231",0.154689529988879
"2013_1107_1231",0.0954305223572945
"2013_1112_1231",0.273451218033094
"2013_1125_1231",0.26756639091101
"2013_1129_1231",0.149689148023482
"2013_1137_1231",0.169932141617682
"2013_1139_1231",0.31441591905035
"2013_1143_1231",0.15818458665708
"2013_1153_1231",0.198922564811063
"2013_1160_1231",0.269850663356124
"2013_1161_1231",0.190731441333337
"2013_1166_1231",0.330366604632859
"2013_1172_1231",0.151919889925299
"2013_1181_1231",0.466328245251645
"2013_1195_1231",0.103272433434345
"2013_1196_1231",0.652636370721949
"2013_1207_1231",0.394476088030566
"2013_1211_1231",0.764093308162444
"2013_1217_1231",0.0680978231775469
"2013_1228_1231",0.318748687533244
"2013_1103_1233",0.525989584929481
"2013_1107_1233",0.390952326460189
"2013_1112_1233",0.695326598674347
"2013_1125_1233",0.688972143619383
"2013_1129_1233",0.516314672664277
"2013_1137_1233",0.553916398588491
"2013_1139_1233",0.735513537969211
"2013_1143_1233",0.532593924616886
"2013_1153_1233",0.601839652375672
"2013_1160_1233",0.691457709233636
"2013_1161_1233",0.58886833799971
"2013_1166_1233",0.746459923066303
"2013_1172_1233",0.520664477239174
"2013_1181_1233",0.841327619920448
"2013_1195_1233",0.411569053275188
"2013_1196_1233",0.919437095317143
"2013_1207_1233",0.797532971589662
"2013_1211_1233",0.951602530264692
"2013_1217_1233",0.307047329673448
"2013_1228_1233",0.739391376494068
"2013_1231_1233",0.884990493008414
"2013_1103_1235",0.455141448340744
"2013_1107_1235",0.328651992179764
"2013_1112_1235",0.63476590389819
"2013_1125_1235",0.627281005652363
"2013_1129_1235",0.44558028434221
"2013_1137_1235",0.483042284756192
"2013_1139_1235",0.67671082794392
"2013_1143_1235",0.461703611441755
"2013_1153_1235",0.531269093833381
"2013_1160_1235",0.630195723082998
"2013_1161_1235",0.518239016321873
"2013_1166_1235",0.689060230392273
"2013_1172_1235",0.449870828286376
"2013_1181_1235",0.799558059614563
"2013_1195_1235",0.347103691269702
"2013_1196_1235",0.895723738767823
"2013_1207_1235",0.747759253453909
"2013_1211_1235",0.936730308608754
"2013_1217_1235",0.250108943634139
"2013_1228_1235",0.681076437800181
"2013_1231_1235",0.852694775465081
"2013_1233_1235",0.258592679956954
"2013_1103_1241",0.591872961081448
"2013_1107_1241",0.454750977320983
"2013_1112_1241",0.748435668814872
"2013_1125_1241",0.742778096209424
"2013_1129_1241",0.582255290062411
"2013_1137_1241",0.619797092435287
"2013_1139_1241",0.783809877547944
"2013_1143_1241",0.598451148392009
"2013_1153_1241",0.662488646916118
"2013_1160_1241",0.744993193949015
"2013_1161_1241",0.650714548657854
"2013_1166_1241",0.793326415389176
"2013_1172_1241",0.586577090385188
"2013_1181_1241",0.873678008315497
"2013_1195_1241",0.47653577699807
"2013_1196_1241",0.937004335512806
"2013_1207_1241",0.837064424271199
