"id","pred"
"2013_1103_1107",0.718873440733623
"2013_1103_1112",0.421187166738131
"2013_1107_1112",0.249983226623773
"2013_1103_1125",0.551482112649836
"2013_1107_1125",0.362287050460544
"2013_1112_1125",0.618526090585588
"2013_1103_1129",0.526546457902502
"2013_1107_1129",0.340632018776632
"2013_1112_1129",0.593596266995715
"2013_1125_1129",0.632767951220516
"2013_1103_1137",0.689064593541876
"2013_1107_1137",0.5
"2013_1112_1137",0.743759089766592
"2013_1125_1137",0.772532708801773
"2013_1129_1137",0.66204949712373
"2013_1103_1139",0.59247835946998
"2013_1107_1139",0.399948289943757
"2013_1112_1139",0.655077425655558
"2013_1125_1139",0.689642573109349
"2013_1129_1139",0.561882944825946
"2013_1137_1139",0.481908359136394
"2013_1103_1143",0.62197072047089
"2013_1107_1143",0.428241562874362
"2013_1112_1143",0.681324677104762
"2013_1125_1143",0.714406687263076
"2013_1129_1143",0.591267838865706
"2013_1137_1143",0.511505870292973
"2013_1139_1143",0.623205451085986
"2013_1103_1153",0.404010318606924
"2013_1107_1153",0.23672813411071
"2013_1112_1153",0.469770352283854
"2013_1125_1153",0.508980005570369
"2013_1129_1153",0.375499181054536
"2013_1137_1153",0.3026044706742
"2013_1139_1153",0.405176537626983
"2013_1143_1153",0.381747977403575
"2013_1103_1160",0.586728087810194
"2013_1107_1160",0.394529372280706
"2013_1112_1160",0.649823990172646
"2013_1125_1160",0.684662140500695
"2013_1129_1160",0.55613012118171
"2013_1137_1160",0.476128306925267
"2013_1139_1160",0.587953024411668
"2013_1143_1160",0.562957349278076
"2013_1153_1160",0.626475040233328
"2013_1103_1161",0.480232714765545
"2013_1107_1161",0.297570679285795
"2013_1112_1161",0.547579540865379
"2013_1125_1161",0.586554642760927
"2013_1129_1161",0.449611736373206
"2013_1137_1161",0.373494377363994
"2013_1139_1161",0.481464714170197
"2013_1143_1161",0.456405325681972
"2013_1153_1161",0.520110956445337
"2013_1160_1161",0.545709044106386
"2013_1103_1166",0.536642625007038
"2013_1107_1166",0.349279738478034
"2013_1112_1166",0.603661623749515
"2013_1125_1166",0.642964705059465
"2013_1129_1166",0.505865658546417
"2013_1137_1166",0.426427571918737
"2013_1139_1166",0.53787203461195
"2013_1143_1166",0.512737416325952
"2013_1153_1166",0.576293146596436
"2013_1160_1166",0.601791197314253
"2013_1161_1166",0.5
"2013_1103_1172",0.458039078215545
"2013_1107_1172",0.279265552668877
"2013_1112_1172",0.525357590957587
"2013_1125_1172",0.564421404052347
"2013_1129_1172",0.427782453441322
"2013_1137_1172",0.353751690840052
"2013_1139_1172",0.459262265990269
"2013_1143_1172",0.434470179888451
"2013_1153_1172",0.5
"2013_1160_1172",0.52348089988139
"2013_1161_1172",0.425221680945756
"2013_1166_1172",0.570513497939049
"2013_1103_1181",0.329389033379353
"2013_1107_1181",0.181380852188638
"2013_1112_1181",0.388483529317269
"2013_1125_1181",0.425661001636587
"2013_1129_1181",0.299316941496061
"2013_1137_1181",0.236630031364488
"2013_1139_1181",0.330411018503649
"2013_1143_1181",0.305115235242899
"2013_1153_1181",0.363550229198258
"2013_1160_1181",0.386749288973116
"2013_1161_1181",0.297104169428839
"2013_1166_1181",0.431619172940896
"2013_1172_1181",0.409319703888355
"2013_1103_1195",0.70919823555608
"2013_1107_1195",0.527904426200951
"2013_1112_1195",0.761580926597573
"2013_1125_1195",0.788928918464546
"2013_1129_1195",0.683127729099683
"2013_1137_1195",0.611350861668301
"2013_1139_1195",0.710215253635034
"2013_1143_1195",0.689049506374316
"2013_1153_1195",0.74098650689569
"2013_1160_1195",0.7602121093274
"2013_1161_1195",0.680834569480911
"2013_1166_1195",0.792992319073054
"2013_1172_1195",0.777353810932772
"2013_1181_1195",0.84705471772226
"2013_1103_1196",0.287913898878588
"2013_1107_1196",0.156393220496546
"2013_1112_1196",0.348698966551542
"2013_1125_1196",0.383589207835445
"2013_1129_1196",0.263307945188651
"2013_1137_1196",0.205945999380144
"2013_1139_1196",0.288926992918166
