"id","pred"
"2013_1103_1107",0.467066054285921
"2013_1103_1112",0.284323739800463
"2013_1107_1112",0.198965493682523
"2013_1103_1125",0.382136850613579
"2013_1107_1125",0.278855377204017
"2013_1112_1125",0.612736164315692
"2013_1103_1129",0.423970973247137
"2013_1107_1129",0.315149966104573
"2013_1112_1129",0.653129378186184
"2013_1125_1129",0.462584991007982
"2013_1103_1137",0.382334667534046
"2013_1107_1137",0.279023873825652
"2013_1112_1137",0.612934933374313
"2013_1125_1137",0.419920995760165
"2013_1129_1137",0.346105315070152
"2013_1103_1139",0.284285720849379
"2013_1107_1139",0.198935715892801
"2013_1112_1139",0.504003712270052
"2013_1125_1139",0.317182889298161
"2013_1129_1139",0.253533649952697
"2013_1137_1139",0.317182889298161
"2013_1103_1143",0.402022978514466
"2013_1107_1143",0.295941156574026
"2013_1112_1143",0.632341099478823
"2013_1125_1143",0.440165517469704
"2013_1129_1143",0.365030554498634
"2013_1137_1143",0.440165517469704
"2013_1139_1143",0.632341099478823
"2013_1103_1153",0.358837644715754
"2013_1107_1153",0.259211489395721
"2013_1112_1153",0.588775041645162
"2013_1125_1153",0.395593473464427
"2013_1129_1153",0.323668082145971
"2013_1137_1153",0.395593473464427
"2013_1139_1153",0.588775041645162
"2013_1143_1153",0.358837644715754
"2013_1103_1160",0.360430863013726
"2013_1107_1160",0.260542119910521
"2013_1112_1160",0.590449009685482
"2013_1125_1160",0.397248774587829
"2013_1129_1160",0.325184346107497
"2013_1137_1160",0.397248774587829
"2013_1139_1160",0.590449009685482
"2013_1143_1160",0.360430863013726
"2013_1153_1160",0.435268063620509
"2013_1103_1161",0.319619633356327
"2013_1107_1161",0.227026401030128
"2013_1112_1161",0.545820103669505
"2013_1125_1161",0.354579921042156
"2013_1129_1161",0.286575804112503
"2013_1137_1161",0.354579921042156
"2013_1139_1161",0.545820103669505
"2013_1143_1161",0.319619633356327
"2013_1153_1161",0.391165701655491
"2013_1160_1161",0.391165701655491
"2013_1103_1166",0.304093698404492
"2013_1107_1166",0.214579764864177
"2013_1112_1166",0.527830525559225
"2013_1125_1166",0.338199897824642
"2013_1129_1166",0.272013284676698
"2013_1137_1166",0.338199897824642
"2013_1139_1166",0.527830525559225
"2013_1143_1166",0.304093698404492
"2013_1153_1166",0.374075132820966
"2013_1160_1166",0.374075132820966
"2013_1161_1166",0.44975313050729
"2013_1103_1172",0.445883186984228
"2013_1107_1172",0.334705951613305
"2013_1112_1172",0.67304682135604
"2013_1125_1172",0.484813229289696
"2013_1129_1172",0.40760592273984
"2013_1137_1172",0.484813229289696
"2013_1139_1172",0.67304682135604
"2013_1143_1172",0.445883186984228
"2013_1153_1172",0.523928448538806
"2013_1160_1172",0.523928448538806
"2013_1161_1172",0.600822277931652
"2013_1166_1172",0.63771151202457
"2013_1103_1181",0.219564286381986
"2013_1107_1181",0.14958425581738
"2013_1112_1181",0.418510516176626
"2013_1125_1181",0.247562555086673
"2013_1129_1181",0.193916443264426
"2013_1137_1181",0.247562555086673
"2013_1139_1181",0.418510516176626
"2013_1143_1181",0.219564286381986
"2013_1153_1181",0.277859961846195
"2013_1160_1181",0.277859961846195
"2013_1161_1181",0.344795401760224
"2013_1166_1181",0.380967522897867
"2013_1172_1181",0.170609640233518
"2013_1103_1195",0.465925694839856
